ex;perhidro;mes;Local;ano;hora;num;sp;CP;peso;Sexo;EstMat;Gordura;pesoevis;Categoria; anom.min ;anom.max;anom.cheia;anom.seca;hidro.min;hidro.max;dur_cheia;dur_seca;estomago;gr
13;vazante;out/00;Lago do Padre;1;CM;10658;Acestrorhynchus falcirostris;22.3;100.8;F;2;1;92.9;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
13;vazante;out/00;Lago do Padre;1;CM;10659;Acestrorhynchus falcirostris;20.1;72.7;F;2;1;68.2;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
13;vazante;out/00;Lago do Padre;1;CM;10660;Acestrorhynchus falcirostris;17.4;48.3;D;NA;1;45.0 ;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
13;vazante;out/00;Lago do Padre;1;CM;10661;Acestrorhynchus falcirostris;16.9;42.6;F;6;1;40.6;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
13;vazante;out/00;Lago do Padre;1;CM;10662;Acestrorhynchus falcirostris;31.8;343.4;F;2;3;301.4;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
13;vazante;out/00;Lago do Padre;1;CM;10663;Acestrorhynchus falcirostris;20.3;74.6;F;2;2;69.8;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
13;vazante;out/00;Lago do Padre;1;CM;10664;Acestrorhynchus falcirostris;27.3;223.7;F;2;2;181.2;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;1;NA
13;vazante;out/00;Lago do Padre;1;CM;10665;Acestrorhynchus falcirostris;24.0 ;138.5;F;2;2;130.4;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
13;vazante;out/00;Lago do Padre;1;CM;10666;Acestrorhynchus falcirostris;19.8;70.6;F;6;1;65.4;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;1;NA
13;vazante;out/00;Lago do Padre;1;CM;10667;Acestrorhynchus falcirostris;27.8;176.6;F;2;2;170.4;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
13;vazante;out/00;Lago do Padre;1;CM;10668;Acestrorhynchus falcirostris;17.8;52.6;N;NA;NA;NA;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;10669;Acestrorhynchus falcirostris;17.2;46.1;N;NA;NA;NA;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;10670;Acestrorhynchus falcirostris;19.8;70.2;N;NA;NA;NA;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;10671;Acestrorhynchus falcirostris;19.1;60.2;N;NA;NA;NA;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;10672;Acestrorhynchus falcirostris;16.8;41.2;N;NA;NA;NA;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;10673;Acestrorhynchus falcirostris;27.0 ;222.9;N;NA;NA;NA;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;10674;Acestrorhynchus falcirostris;28.8;260.6;N;NA;NA;NA;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;10675;Acestrorhynchus falcirostris;23.7;138.3;N;NA;NA;NA;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;D;20116;Acestrorhynchus falcirostris;28.3;242.6;F;2;2;218.7;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
13;vazante;out/00;Po?o;1;CM;20117;Pellona flavipinnis;17.1;91.2;F;2;1;86.0 ;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;1;NA
13;vazante;out/00;Po?o;1;CM;20118;Pellona flavipinnis;17.6;93.5;F;2;1;88.8;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;1;NA
13;vazante;out/00;Po?o;1;CM;20119;Pellona flavipinnis;17.7;86.3;F;2;1;82.4;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;1;NA
13;vazante;out/00;Lago do Padre;1;CV;53634;Serrasalmus maculatus;9.8;38.00 ;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CV;53635;Serrasalmus maculatus;9.2;31.00 ;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CV;53636;Serrasalmus maculatus;9.2;32.00 ;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CV;53637;Serrasalmus maculatus;9.3;31.2;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CV;53638;Serrasalmus maculatus;9.3;35.3;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CV;53639;Serrasalmus maculatus;9.0 ;30.5;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CV;53640;Serrasalmus maculatus;9.0 ;31.4;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CV;53641;Serrasalmus maculatus;8.9;28.2;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CV;53643;Serrasalmus maculatus;10.0 ;39.9;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CV;53645;Serrasalmus maculatus;8.8;26.8;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;53683;Pygocentrus nattereri;10.5;60.2;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;53684;Serrasalmus maculatus;10.8;55.00 ;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;53685;Serrasalmus maculatus;10.3;46.5;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;53686;Serrasalmus maculatus;10.2;47.8;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;53687;Serrasalmus maculatus;9.9;43.8;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;53688;Serrasalmus maculatus;9.4;32.8;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;53689;Serrasalmus maculatus;9.4;37.7;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;53690;Serrasalmus maculatus;9.7;35.9;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;53691;Serrasalmus maculatus;6.0 ;7.7;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;CM;53692;Serrasalmus maculatus;6.2;8.6;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;D;53695;Serrasalmus maculatus;9.7;40.1;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;D;53696;Serrasalmus maculatus;9.3;34.5;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;D;53697;Serrasalmus maculatus;8.0 ;18.5;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;D;53698;Serrasalmus maculatus;7.2;14.4;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Lago do Padre;1;D;53699;Serrasalmus maculatus;6.7;10.9;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Cuiu;1;CV;53702;Pygocentrus nattereri;14.5;167.9;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Cuiu;1;CV;53703;Pygocentrus nattereri;13.1;118.4;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Cuiu;1;CV;53704;Serrasalmus maculatus;12.4;93.3;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Cuiu;1;CV;53705;Serrasalmus maculatus;11.4;67.9;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Cuiu;1;CV;53706;Serrasalmus maculatus;10.5;46.3;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Cuiu;1;CM;53741;Pygocentrus nattereri;17.3;290.7;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Cuiu;1;CM;53742;Pygocentrus nattereri;14.9;181.8;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Cuiu;1;CM;53743;Pygocentrus nattereri;14.8;167.9;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Cuiu;1;CM;53744;Pygocentrus nattereri;13.0 ;99.4;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Cuiu;1;CM;53745;Serrasalmus maculatus;9.0 ;29.4;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
13;vazante;out/00;Cuiu;1;CM;53746;Serrasalmus maculatus;9.1;29.00 ;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
14;seca;nov/00;Lago do Padre;2;CM;10694;Pellona flavipinnis;17.8;85.3;M;NA;1;82.1;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;CM;17030;Hoplias malabaricus;30.7;579.00 ;F;2;0;543.8;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;CM;17031;Hoplias malabaricus;29.9;581.4;F;2;2;527.8;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Lago do Padre;2;CM;17032;Hoplias malabaricus;29.2;561.4;F;2;2;520.2;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;CM;17033;Hoplias malabaricus;25.7;386.00 ;M;NA;1;368.2;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;CM;17034;Hoplias malabaricus;25.0 ;416.1;F;3;0;370.6;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;CM;17035;Hoplias malabaricus;25.4;345.1;M;NA;1;328.2;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;CM;17036;Hoplias malabaricus;24.4;315.7;M;NA;1;296.7;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;CM;17037;Hoplias malabaricus;23.4;259.00 ;M;NA;1;239.5;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;CM;17038;Hoplias malabaricus;24.1;304.9;F;2;2;281.8;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;CM;17039;Hoplias malabaricus;21.0 ;195.8;F;2;1;187.9;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;CM;17040;Hoplias malabaricus;22.6;243.2;F;2;1;229.7;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;CM;17041;Hoplias malabaricus;13.9;57.6;F;1;0;50.0 ;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Lago do Padre;2;CM;17042;Hoplias malabaricus;13.5;52.3;F;1;0;49.8;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;N;17063;Cichla monoculus;11.5;35.3;I;NA;0;33.9;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;N;17099;Hoplias malabaricus;25.5;331.4;F;2;1;313.1;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;N;17100;Hoplias malabaricus;26.2;401.5;F;2;1;373.2;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;N;17101;Hoplias malabaricus;24.2;321.2;M;NA;1;304.0 ;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;N;17102;Hoplias malabaricus;27.2;403.00 ;F;2;1;379.0 ;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;N;17103;Hoplias malabaricus;26.0 ;430.9;F;2;1;398.0 ;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;N;17104;Hoplias malabaricus;24.9;339.1;M;NA;1;320.6;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;N;17105;Hoplias malabaricus;29.5;598.00 ;F;2;1;558.0 ;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;N;17106;Hoplias malabaricus;27.3;470.1;M;NA;1;444.0 ;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;N;17107;Hoplias malabaricus;25.0 ;331.00 ;M;NA;1;313.6;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;N;17108;Hoplias malabaricus;23.8;304.9;M;NA;1;287.5;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;N;17109;Hoplias malabaricus;19.6;155.00 ;F;2;1;146.7;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;N;17110;Hoplias malabaricus;16.3;76.2;M;NA;0;72.7;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;CV;17132;Hoplias malabaricus;25.0 ;333.7;F;2;1;317.4;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;CV;17133;Hoplias malabaricus;20.8;192.2;F;2;1;179.3;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;CV;17134;Cichla monoculus;12.0 ;39.5;I;NA;1;38.5;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CM;17250;Hoplias malabaricus;24.8;286.1;F;6;0;270.8;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CM;17251;Cichla monoculus;22.0 ;220.17;M;NA;0;217.4;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CM;17252;Cichla monoculus;13.2;53.1;F;1;0;51.5;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CM;17253;Cichla monoculus;13.6;52.6;D;NA;NA;51.3;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CM;17308;Cichla monoculus;18.6;148.7;M;NA;0;143.9;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CM;17324;Hoplias malabaricus;16.3;93.7;F;1;0;89.0 ;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;N;17490;Hoplias malabaricus;25.8;371.4;M;NA;0;353.9;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;N;17491;Hoplias malabaricus;16.7;89.1;F;1;0;85.0 ;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;N;17495;Acestrorhynchus falcirostris;23.6;136.8;F;6;2;128.3;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;D;17542;Hoplias malabaricus;25.2;372.8;M;NA;2;350.6;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;D;17543;Hoplias malabaricus;19.9;128.00 ;D;NA;1;121.7;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Lago do Padre;2;D;17544;Cichla monoculus;20.6;201.9;M;NA;1;195.5;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Lago do Padre;2;D;17545;Cichla monoculus;13.0 ;54.5;F;2;0;52.5;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Lago do Padre;2;D;17601;Hoplias malabaricus;13.3;46.2;D;NA;0;44.0 ;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
8;cheia;mai/00;Cacau/Borges;1;D;8658;Pellona castelnaeana;35.3;713.2;F;6;1;680.0 ;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
14;seca;nov/00;Po?o;2;D;17662;Pellona flavipinnis;17.0 ;67.4;D;NA;1;64.0 ;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CV;17692;Acestrorhynchus falcirostris;27.0 ;204.4;F;2;2;182.9;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17693;Acestrorhynchus falcirostris;23.0 ;129.2;F;2;2;117.5;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CV;17694;Acestrorhynchus falcirostris;25.5;141.9;F;2;2;131.2;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17695;Acestrorhynchus falcirostris;23.3;127.9;F;2;2;116.4;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17696;Acestrorhynchus falcirostris;24.3;152.4;F;2;2;141.1;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17697;Acestrorhynchus falcirostris;22.5;117.5;F;2;2;108.5;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17698;Acestrorhynchus falcirostris;28.5;202.3;F;2;1;187.1;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17699;Acestrorhynchus falcirostris;25.1;162.9;N;NA;NA;NA;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CV;17700;Acestrorhynchus falcirostris;28.3;285.6;N;NA;NA;NA;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CV;17701;Acestrorhynchus falcirostris;28.1;222.9;F;2;3;195.6;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CV;17702;Acestrorhynchus falcirostris;24.5;166.5;N;NA;NA;NA;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CV;17703;Acestrorhynchus falcirostris;26.9;194.7;F;2;3;176.1;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17704;Acestrorhynchus falcirostris;21.5;101.4;F;2;2;95.6;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17705;Acestrorhynchus falcirostris;31.5;294.3;F;3;3;263.1;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17706;Acestrorhynchus falcirostris;23.2;145.5;F;2;2;134.2;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17707;Acestrorhynchus falcirostris;26.0 ;196.8;F;2;3;178.4;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17708;Acestrorhynchus falcirostris;19.3;57.5;F;6;1;54.1;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CV;17709;Acestrorhynchus falcirostris;26.5;174.2;F;2;2;162.2;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17710;Acestrorhynchus falcirostris;24.5;188.1;F;2;3;160.0 ;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CV;17711;Acestrorhynchus falcirostris;22.1;104.6;F;2;2;96.4;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17712;Acestrorhynchus falcirostris;22.3;114.2;F;2;2;106.8;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17713;Acestrorhynchus falcirostris;20.4;70.2;F;6;1;67.2;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17714;Acestrorhynchus falcirostris;18.5;49.2;F;2;1;47.1;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17715;Acestrorhynchus falcirostris;19.0 ;58.4;D;NA;1;55.7;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17716;Acestrorhynchus falcirostris;19.8;74.2;F;2;2;70.4;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17729;Acestrorhynchus falcirostris;24.2;152.3;F;2;2;137.7;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17730;Acestrorhynchus falcirostris;24.7;162.2;F;2;2;149.7;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17731;Acestrorhynchus falcirostris;24.5;158.7;F;2;2;146.4;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17732;Acestrorhynchus falcirostris;25.5;186.1;F;2;3;172.3;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17733;Acestrorhynchus falcirostris;23.0 ;114.8;F;2;2;107.1;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17734;Acestrorhynchus falcirostris;23.6;142.2;F;2;3;126.2;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17735;Acestrorhynchus falcirostris;30.0 ;301.6;F;2;3;272.7;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CV;17748;Pellona flavipinnis;18.2;97.3;F;2;0;91.3;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CV;17749;Pellona flavipinnis;17.4;83.1;M;NA;1;79.3;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CV;17750;Pellona flavipinnis;18.0 ;104.8;F;2;2;97.6;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17751;Pellona flavipinnis;18.9;89.9;F;2;1;86.8;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
14;seca;nov/00;Po?o;2;CV;17752;Pellona flavipinnis;17.6;92.2;F;2;1;87.9;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CV;17753;Pellona flavipinnis;18.5;110.00 ;F;2;2;103.4;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CV;17754;Pellona flavipinnis;18.2;91.6;F;3;1;84.9;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;1;NA
14;seca;nov/00;Po?o;2;CV;17755;Pellona flavipinnis;18.5;92.7;F;2;1;88.7;carnivoro;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
